ID X PCODE,Label
MZ4EI7A X RIBP,1.0
OP7AT1G X RIBP,0.01
26UJBJJ X RIBP,0.0
9WJVUSK X RIBP,0.0
N9OWJVD X RIBP,0.0
2S875NY X RIBP,0.0
9JWJGRG X RIBP,0.76
9G84MTE X RIBP,0.0
4IQUBIM X RIBP,0.01
DUL6FNG X RIBP,0.04
QEDHTWA X RIBP,0.0
4TSQ8WJ X RIBP,0.0
484SPLT X RIBP,0.0
60CC7B4 X RIBP,0.0
MMS1CD6 X RIBP,0.0
KZTWY06 X RIBP,0.0
2XJ4OZ8 X RIBP,0.0
5U76QZZ X RIBP,0.0
KA5MO5V X RIBP,0.0
P848325 X RIBP,0.0
0CU61F4 X RIBP,0.02
9FGYMF1 X RIBP,0.0
FWSPZU4 X RIBP,0.0
Q4V9XI3 X RIBP,0.029166666666666664
1GEMNJ5 X RIBP,1.0
OUT105T X RIBP,0.0
F0UNKQ9 X RIBP,0.0
OU5RU83 X RIBP,0.9363571428571427
614I295 X RIBP,1.0
JLR95HQ X RIBP,0.0
6RA4FJK X RIBP,0.07
6V0MX6B X RIBP,0.0
6RMGAZS X RIBP,0.0
27HLIV2 X RIBP,0.0
FTQIMHR X RIBP,0.0
85VHTVJ X RIBP,0.0
GCR9NFK X RIBP,0.0
3O59HEU X RIBP,0.0
CBCLUMR X RIBP,0.0
PQVAENM X RIBP,0.02
FQDR63V X RIBP,0.02
18ESZG0 X RIBP,0.02
8SFOB3V X RIBP,0.06
EIK0ZRY X RIBP,0.0
4RUF8ZQ X RIBP,0.04
0EUU66I X RIBP,0.0
A6OF43D X RIBP,0.01
MVY8644 X RIBP,0.0
DB48MUL X RIBP,0.01
QLH1QE8 X RIBP,0.0
QNJ12A3 X RIBP,0.08
SOUW5J3 X RIBP,0.0
RKMYGZF X RIBP,0.0
IK6MM1Y X RIBP,0.2
2D7V3TM X RIBP,0.0
HQKTTXU X RIBP,0.0
JY5TRID X RIBP,0.0
T6TL6YH X RIBP,0.0
HP1IMAB X RIBP,0.0
TID7M0I X RIBP,0.0
GJPTU7U X RIBP,0.0
2AUZYZ7 X RIBP,0.0
EESH9W6 X RIBP,0.0
LG6S31M X RIBP,0.0
IPEVW9O X RIBP,0.0
YGDVG3B X RIBP,0.0
GNZ42X7 X RIBP,0.0
ZI0O1A4 X RIBP,0.0
DVM6KY8 X RIBP,0.0
5E2FSVO X RIBP,0.03
ZM4JTYR X RIBP,0.0
RPVQC6O X RIBP,0.0
YLH547I X RIBP,0.0
SMAW2FS X RIBP,0.0
5QW4R75 X RIBP,0.0
GX8STCG X RIBP,0.0
TVAL436 X RIBP,0.0
P5K71KY X RIBP,0.0
USDY58K X RIBP,0.0
7C0BZFM X RIBP,0.02
D58ZSON X RIBP,0.0
3VX6KS6 X RIBP,0.0
UQ8AOIC X RIBP,0.0
WSKAXGG X RIBP,0.0
NAETTYX X RIBP,0.0
HXHKM5C X RIBP,0.01
6GTOAFQ X RIBP,0.0
WZ7DIIL X RIBP,0.0
TPWHBM7 X RIBP,0.0
0DSJ7EN X RIBP,0.0
3MXO29Y X RIBP,0.0
6J07X9S X RIBP,0.0
OWW6HGF X RIBP,0.0
J3BZJY5 X RIBP,0.0
I5OR779 X RIBP,0.0
G34S5Y3 X RIBP,0.0
IDAVYSA X RIBP,0.0
WZC8YKL X RIBP,0.09
8LGQ4B2 X RIBP,0.0
DDTKFHE X RIBP,0.01
O4W58M4 X RIBP,0.0
LIZIC79 X RIBP,0.0
VFXBDEF X RIBP,0.05
03QC9G2 X RIBP,0.02
SVR60M5 X RIBP,0.0
UB0MEBT X RIBP,0.04
SI9R9MT X RIBP,0.0
NLD8T08 X RIBP,0.0
T2359UK X RIBP,0.0
PQ51KTK X RIBP,0.03
5BGN50P X RIBP,0.0
1RUM50B X RIBP,0.01
KZCCTD2 X RIBP,0.03
P6Y1HYC X RIBP,0.78
WOD2ZQO X RIBP,0.0
9MGVX7F X RIBP,0.0
1SQRBYW X RIBP,0.78
VGJQCPL X RIBP,0.0
GPW5GHK X RIBP,0.0
8G7IEPD X RIBP,0.0
MCH4VW9 X RIBP,0.01
9FOYH2R X RIBP,0.07
Q2WIM9R X RIBP,0.03
LOO54KO X RIBP,0.0
L7094RK X RIBP,0.0
OVJKFE6 X RIBP,0.0
4BFIAG9 X RIBP,0.02
PIOWN1J X RIBP,0.0
JCQQU9O X RIBP,1.0
L1JTWPN X RIBP,0.0
07Q8O3M X RIBP,0.0
XM340BZ X RIBP,0.0
BADVKWG X RIBP,0.0
3DWD0UX X RIBP,0.01
6YH3RIF X RIBP,0.0
VEDT90M X RIBP,0.01
7Z7MZ6X X RIBP,0.01
6JEKP7V X RIBP,0.01
1GLR3UZ X RIBP,0.0
L7FIV02 X RIBP,0.0
YF4LMGX X RIBP,0.0
5Y0K0QG X RIBP,0.0
PZDXAPS X RIBP,0.0
H00CW70 X RIBP,0.0
A8UYK20 X RIBP,0.0
JA1VQSC X RIBP,0.0
96J5G6F X RIBP,0.0
X40R5T7 X RIBP,0.0
H7DQMUD X RIBP,0.0
HIOW8JX X RIBP,0.0
ZYMX9DH X RIBP,0.0
ZSZ2BW3 X RIBP,0.0
7T5W0Y2 X RIBP,0.0
8THAZIO X RIBP,0.01
F7J11XL X RIBP,1.0
KLFGK6C X RIBP,0.0
15SFMZH X RIBP,0.0
VYWI1UD X RIBP,0.0
0DMUEUI X RIBP,0.0
01LCV3H X RIBP,0.0
Z17R3DZ X RIBP,0.05
QAJBHB4 X RIBP,0.0
Y6CJIJL X RIBP,0.06
XKP4K1W X RIBP,0.0
KCO1CC0 X RIBP,0.0
K6B2JB4 X RIBP,0.0
8H2Y9J9 X RIBP,0.09
HPQKM22 X RIBP,0.03
HTCNALH X RIBP,0.0
VS7HST6 X RIBP,0.0
C931YMY X RIBP,0.0
U87CHF9 X RIBP,0.0
ZIQCBFP X RIBP,0.16
SDZOQQQ X RIBP,0.0
SDQWCI5 X RIBP,0.0
A2C1KAF X RIBP,0.0
T8DOZ5K X RIBP,0.0
3Q9AJVW X RIBP,0.0
G4J2Y5Y X RIBP,1.0
T80989J X RIBP,0.0
FX5SXNX X RIBP,0.0
5YMW0WE X RIBP,0.23
8PWUK8H X RIBP,0.0
RBP7C4H X RIBP,1.0
6WOQUNW X RIBP,0.0
3X6QC0H X RIBP,0.9
4FGJC5X X RIBP,0.0
QUJICJR X RIBP,0.0
1EGJ0M8 X RIBP,0.0
RQYUFZE X RIBP,0.6938888888888886
8K3JYKV X RIBP,0.01
YDHGHSK X RIBP,0.0
ACQVUZH X RIBP,1.0
NIW3FYR X RIBP,0.0
FHPMF0G X RIBP,0.0
WQL6PZS X RIBP,0.0
NVG23IH X RIBP,0.0
NQFJXN5 X RIBP,0.0
BDWQZNZ X RIBP,0.0
YB3ERRL X RIBP,0.0
J5W161F X RIBP,0.0
LM75A6L X RIBP,0.0
OAS88E7 X RIBP,0.0
QFYLEF1 X RIBP,0.0
4RVMQKF X RIBP,0.01
4JEB6BV X RIBP,0.0
VL69HQD X RIBP,1.0
O243IMC X RIBP,0.0
882EK07 X RIBP,0.0
47SGCMX X RIBP,0.0
692UC09 X RIBP,0.0
1GNZYD7 X RIBP,0.0
PLAMFC7 X RIBP,0.003333333333333333
EJ4K5FS X RIBP,0.0
0FWU7JN X RIBP,0.0
53AI0D9 X RIBP,0.75
X1QY9ND X RIBP,0.0
QK3Y9TV X RIBP,0.05
39KU3OQ X RIBP,0.0
77TT1DG X RIBP,0.0
BGH0640 X RIBP,0.63
G2E2LRB X RIBP,0.0
214DFGA X RIBP,0.05
LTJEMWP X RIBP,1.0
IW2JIU7 X RIBP,0.0
EO50TDQ X RIBP,0.0
EVKYTU9 X RIBP,0.0
81E939F X RIBP,0.0
XT4F1AF X RIBP,0.13
BV3IA8C X RIBP,0.15
EH8ZSQL X RIBP,0.01
YWYGTYV X RIBP,0.0
XI9K7UJ X RIBP,0.0
E0A2JQ6 X RIBP,0.0
5VY0FRA X RIBP,0.0
G603TV0 X RIBP,0.0
4B5664L X RIBP,1.0
57IMPTA X RIBP,0.0
WBEJE8Z X RIBP,0.01
2M5QJOB X RIBP,0.0
NXYB99C X RIBP,0.0
RBJWYIP X RIBP,0.0
2JN2NJ1 X RIBP,0.0
QFXIYUJ X RIBP,0.0
0FWDSF7 X RIBP,1.0
TO025UP X RIBP,0.0
DO3T43G X RIBP,1.0
DACVFWT X RIBP,0.0
CDGCBGA X RIBP,0.0
8URXMBO X RIBP,1.0
GQTFP1I X RIBP,0.0
T0UFCQA X RIBP,0.0
AUKHNLO X RIBP,0.0
PHQQACB X RIBP,0.0
U7NTU7L X RIBP,0.01
FG6S2ZA X RIBP,0.0
YV6OHAA X RIBP,0.0
CROZT8Y X RIBP,0.94
V343ZZN X RIBP,0.01
9ZRBPG4 X RIBP,0.0
M4SYNUC X RIBP,0.01
C7U3RYJ X RIBP,0.02
XWW59AA X RIBP,0.0
FEJ4LFW X RIBP,0.0
FS9OJE7 X RIBP,0.0
UF823NY X RIBP,0.0
HWIA8U4 X RIBP,0.0
0SQ0FSG X RIBP,0.01
CELZD1P X RIBP,0.0
BOH05U4 X RIBP,0.0
KUBOBOM X RIBP,0.0
3RM84WT X RIBP,0.0
ALX9N7F X RIBP,0.040999999999999995
3YAMKG8 X RIBP,0.01
V4PLQQE X RIBP,0.0
8FOW8FX X RIBP,0.03
KKALBNG X RIBP,0.0
3PD7O1B X RIBP,0.0
JYNQ2IG X RIBP,0.0
I3V6PHJ X RIBP,0.02
BCOCDC1 X RIBP,0.14
SPFEGBK X RIBP,0.47
461QBW3 X RIBP,0.19
MKQP58W X RIBP,0.0
PZ0F12U X RIBP,0.03
8CQO6V5 X RIBP,0.0
B5D0VGS X RIBP,0.0
N41WX9M X RIBP,0.0
UVE7DXG X RIBP,0.0
CK59SG4 X RIBP,0.05
2QO0OO2 X RIBP,0.0
H708VQV X RIBP,0.0
75BJD9Y X RIBP,0.0
9BZNFS3 X RIBP,0.0
FS9PVEY X RIBP,0.01
BZKAUCT X RIBP,0.0
6TKAYED X RIBP,1.0
0WEOHD5 X RIBP,0.0
AF4EEK8 X RIBP,0.0
G0MY50A X RIBP,0.0
SEW36KR X RIBP,0.0
4K89FJ0 X RIBP,0.0
Q3YC53E X RIBP,0.0
G2R1AYL X RIBP,0.0
ALZJZPL X RIBP,0.0
2D5LIE0 X RIBP,0.0
Z1EK3D4 X RIBP,0.0
D8YHRVK X RIBP,0.0
Q65WKUQ X RIBP,0.03
6OBKSY9 X RIBP,0.0
T62FMA5 X RIBP,0.0
HA902UD X RIBP,0.0
QWF6AKG X RIBP,0.04
7QZMY85 X RIBP,0.01
2OHD3X4 X RIBP,0.0
5TDQ1JG X RIBP,0.0
DKNCK7K X RIBP,0.01
HEV4RFR X RIBP,0.0
MIWR45T X RIBP,0.0
FZFH78O X RIBP,0.96
RDMA3JG X RIBP,0.1
9M9K5MV X RIBP,0.01
R6V7SQ2 X RIBP,0.0
QEZE816 X RIBP,0.0
0EDTY85 X RIBP,0.0
6YGMHUU X RIBP,0.01
XRSX6ZQ X RIBP,0.01
XZTNMCY X RIBP,0.27
T2J4JHM X RIBP,0.0
PUYL2O2 X RIBP,0.0
38TD8LJ X RIBP,0.0
I5MDIFR X RIBP,0.0
8T9YKG3 X RIBP,1.0
9AI2Q24 X RIBP,0.14
J6HV7I1 X RIBP,0.0
9YL78EQ X RIBP,0.024166666666666666
JDWCPSZ X RIBP,1.0
GM3QJIM X RIBP,0.0
A2311ZM X RIBP,0.02
H6CYBGZ X RIBP,0.01
L16GNSC X RIBP,0.04
CJ1K1IG X RIBP,0.0
AZ4LPHD X RIBP,0.0
WWXDZL2 X RIBP,1.0
GJP28V8 X RIBP,0.0
8B9HMZE X RIBP,0.01
SA275LK X RIBP,0.0014285714285714286
3H187YC X RIBP,0.0925
QY450Q2 X RIBP,0.98
LJ025IK X RIBP,0.0
ATVDCXY X RIBP,0.0
XADH0RD X RIBP,0.0
3J7HV3H X RIBP,0.02
CXTT63C X RIBP,0.0
ORRKPWV X RIBP,0.0
L6QX59F X RIBP,0.0
11XQMUK X RIBP,0.0
H4V1UIM X RIBP,1.0
3WGQ0GL X RIBP,0.01
8UQR6J0 X RIBP,0.4
KJT67OT X RIBP,0.0
HE7ZRUD X RIBP,0.0
9LWO875 X RIBP,0.0
R33W2LE X RIBP,0.06
J5HCM9Z X RIBP,0.0
13SDG7V X RIBP,0.0
6RDVCL5 X RIBP,0.02
AP8OHHP X RIBP,0.8
7L19940 X RIBP,0.0
MZBFWOY X RIBP,0.0
BFDI7N6 X RIBP,0.0
74WP0MH X RIBP,0.19
PS8NZ8C X RIBP,0.05
FIFXZ1H X RIBP,0.0
MZ75DO2 X RIBP,0.0
JN1KDUH X RIBP,0.0
EF36EEV X RIBP,0.01
4W1I19I X RIBP,0.0
ZYEIR86 X RIBP,0.0
4PTLLAA X RIBP,0.01
R6OUUZ8 X RIBP,0.0
VCQ8WR6 X RIBP,0.1
K6CA4X2 X RIBP,0.0
63T56QB X RIBP,0.0
EE2RQTN X RIBP,0.0
AA5XZD0 X RIBP,0.0
QWH8OO4 X RIBP,0.0
RA3JULP X RIBP,0.0
YZE3R7L X RIBP,0.0
P8QCBBF X RIBP,0.0
S72Z132 X RIBP,0.0
D0BUKGW X RIBP,0.0
LFHQJMT X RIBP,0.0
W35LFOX X RIBP,0.0
I0YZXFY X RIBP,0.0
7AY9DPM X RIBP,0.0
P7VTX3E X RIBP,0.37
01TWVJJ X RIBP,0.0
X5M9QU3 X RIBP,0.0
YYTY8IM X RIBP,0.28
UHLQWZ9 X RIBP,0.026666666666666665
GIISC2I X RIBP,0.0
V4724JY X RIBP,0.2
YS6LZUB X RIBP,0.0
TSOJ540 X RIBP,0.03
CKTJYTN X RIBP,0.01
60009V9 X RIBP,0.0
V78GZ8P X RIBP,0.0
UULUDFM X RIBP,0.08
O9KXJVJ X RIBP,0.0
9VOVEYM X RIBP,0.0
W8YHPSV X RIBP,0.0
JVH8VAD X RIBP,0.0
6RPDB9P X RIBP,0.0
4GSHY14 X RIBP,0.01
B2KBZQP X RIBP,0.0
LA89G17 X RIBP,0.0
LM491ED X RIBP,0.04
VWGIX7L X RIBP,0.02
25ZHADX X RIBP,0.0
QTA9KH3 X RIBP,0.0
7GQZUQ0 X RIBP,0.01
SP6WOT3 X RIBP,0.0
1777GPB X RIBP,0.0
4YDXYP0 X RIBP,0.0
XN5KRKG X RIBP,0.0
SMW7ZVU X RIBP,0.0
J0NBHTO X RIBP,0.01
0P1OFAC X RIBP,0.01
9D1QS90 X RIBP,0.0
6DMXI19 X RIBP,0.03
ZXPWCDP X RIBP,0.02183333333333333
LYNQVGZ X RIBP,0.0
QCRKM62 X RIBP,0.0
BL14GXE X RIBP,0.02
YMMLEK6 X RIBP,0.0
HUWLBUR X RIBP,0.0
FR7J8VQ X RIBP,0.0
CIV47X6 X RIBP,0.0
YUXQGTU X RIBP,0.0
F6JK3M5 X RIBP,0.0
IX982G4 X RIBP,0.0
FYBRM8E X RIBP,0.0
0KL21VL X RIBP,0.0
7XQ6TV6 X RIBP,0.01
KH5NWWC X RIBP,0.7516666666666666
ZZXQMA9 X RIBP,0.03
CHOJNX9 X RIBP,0.0
GTZ7B62 X RIBP,0.01
TZ2HQDA X RIBP,0.0
020T20S X RIBP,0.0
RZJ8JEK X RIBP,1.0
L8XKFFZ X RIBP,0.0
IHT6RIB X RIBP,0.04
5I6I42Y X RIBP,0.0
CP7F06E X RIBP,0.04
Q13MH53 X RIBP,0.0
1OWRXQQ X RIBP,0.09
6TMP2CP X RIBP,0.0
YGVE6WX X RIBP,0.01
L2GXQ9P X RIBP,0.0
K1VC2Y4 X RIBP,0.0
VOYR2JH X RIBP,0.0
JW0460T X RIBP,0.0
F0M2KWM X RIBP,0.0
9J8PPGN X RIBP,0.0
E1KK7DF X RIBP,1.0
K88AE7X X RIBP,0.0
4CRETYV X RIBP,0.0
UVV5E8P X RIBP,0.0
CISW8LD X RIBP,0.0
CSX02EP X RIBP,0.0
MJV1ZQ6 X RIBP,1.0
MWWTB5P X RIBP,0.0
7LT16AO X RIBP,0.0
BB50P9E X RIBP,0.0
0NXMR56 X RIBP,0.0
AD8YU0G X RIBP,0.0
J3V912R X RIBP,0.0
H1D7L6X X RIBP,0.0
FW41X1B X RIBP,0.0
SPZK7Q0 X RIBP,0.0
NC6YQ3S X RIBP,0.57
DZZUAFQ X RIBP,0.78
4KZOEP2 X RIBP,0.0
VPL4MRH X RIBP,0.0
GMHQ0UK X RIBP,0.0
FLMUCRQ X RIBP,0.01
ZW1OP67 X RIBP,0.01
N1BRVUO X RIBP,0.51
5IFRX0X X RIBP,0.0
OUPUWA4 X RIBP,0.0
V8B7HQ8 X RIBP,0.0
F6EE5IC X RIBP,0.0
NEWQM6G X RIBP,0.04
VX40HQE X RIBP,0.0
CNT860B X RIBP,0.0
E7DX3ZM X RIBP,0.0
W7DCR5K X RIBP,0.0
RL5X8JM X RIBP,0.0
469INMB X RIBP,0.0
TZIEMLO X RIBP,0.0
1EXTNOT X RIBP,0.0
UC72MQA X RIBP,0.6585000000000001
N7LO0BX X RIBP,0.0
3M8HUJ8 X RIBP,0.02
XAY4667 X RIBP,0.0
6DQV3NT X RIBP,0.0
C9HI36D X RIBP,0.0
W59LZ70 X RIBP,0.0
4ZPA21H X RIBP,0.0
MH1QPLV X RIBP,0.0
17JZLHI X RIBP,0.41
MFW1AF4 X RIBP,0.0
34FBYLM X RIBP,0.02
9V1DW5A X RIBP,0.0
HPQCB0C X RIBP,0.0
O9QD54X X RIBP,0.0
W3V1R0B X RIBP,0.3
0CQS7VA X RIBP,0.0
CV99ZVX X RIBP,0.0
ZPWZA9T X RIBP,0.0
URXWP2C X RIBP,0.01
IY61F5H X RIBP,0.0
AEC6A8E X RIBP,0.0
5JNSVTP X RIBP,0.0
7CLLOYT X RIBP,0.0
6ZRFVNR X RIBP,0.0
IMSV462 X RIBP,0.0
J480P0K X RIBP,0.0
MJWJKP2 X RIBP,0.0
NMILDE4 X RIBP,0.0
FDDNWTI X RIBP,0.01
GJLMN56 X RIBP,0.0
7OC8TLK X RIBP,0.0
7H7V6OO X RIBP,0.17
QNOFEY2 X RIBP,0.0
3TBY4PB X RIBP,0.0
OP4UO1O X RIBP,0.0
XVXG8SH X RIBP,1.0
QFHA8FN X RIBP,0.0
Y1GX5VQ X RIBP,0.0
03NNR8K X RIBP,1.0
9MMB58N X RIBP,0.01
N1BPEJ9 X RIBP,0.0
X1RVND9 X RIBP,0.0
X4L2UTI X RIBP,0.0
L1KE0NS X RIBP,0.0
BQI0K0Y X RIBP,0.0
5AT2G21 X RIBP,0.05
1N4PZM9 X RIBP,1.0
172OEZJ X RIBP,0.0
BEQOYF5 X RIBP,0.0
VCDJUUB X RIBP,0.0
QBHO96O X RIBP,0.0
VD21ZY5 X RIBP,0.49
ZNXBFO2 X RIBP,0.02
2KS8V2N X RIBP,0.0
7Z11M56 X RIBP,0.0
S9VT5PY X RIBP,0.0
F1GGBBM X RIBP,0.0
5JC9D3M X RIBP,1.0
30B9VZZ X RIBP,0.0
QRD0QIE X RIBP,0.04
OKSX1UU X RIBP,0.55
LYKDQ8Q X RIBP,0.0
Z1T50YN X RIBP,0.43071428571428577
9QHRO1X X RIBP,0.0
6UVQ1RK X RIBP,0.35
I35X2BY X RIBP,0.0
SGZS5J0 X RIBP,0.01
WAJC64R X RIBP,0.0
U8REA4G X RIBP,0.0
TGNFMGU X RIBP,0.0
GU4IN4G X RIBP,0.03
4ZWY1IM X RIBP,0.0
IFABUA3 X RIBP,0.0
AH7KJZX X RIBP,0.0
WKJPXP9 X RIBP,0.08
S6WCO42 X RIBP,0.0
DDK5ONU X RIBP,0.01
KNCPMQW X RIBP,0.0
NB3YGEX X RIBP,0.97
RBTRSA4 X RIBP,0.0
GVXM41I X RIBP,0.0
30063N0 X RIBP,0.0
3AQK8Y3 X RIBP,0.0
NNKNUY9 X RIBP,0.0
0ZOG92M X RIBP,0.28
DOGI5IB X RIBP,0.0
QKO2RER X RIBP,0.001
R3Z31U4 X RIBP,0.0
UCT47WT X RIBP,0.0
JS49FV8 X RIBP,0.0
9J90IGK X RIBP,0.0
W8W3CGE X RIBP,0.01
8K49A4V X RIBP,0.01
05RMPTJ X RIBP,0.0
I9G4ETA X RIBP,0.0
MN0JL54 X RIBP,0.01
ZWH8CPP X RIBP,0.5
GZO30M9 X RIBP,0.0
LMHNMU6 X RIBP,0.0
4B7LW0C X RIBP,0.0
VYVMW0J X RIBP,1.0
7HNJVQ1 X RIBP,0.0
JA6ETRG X RIBP,0.0
RG4I54J X RIBP,0.14
34T3JYA X RIBP,0.02
MY11R9T X RIBP,0.0
5RMAS2F X RIBP,0.0
Z5ULHIV X RIBP,0.0
5LKDT0W X RIBP,0.0
9I4LW7O X RIBP,0.0
I2EJMSY X RIBP,0.0
CKHNQGP X RIBP,0.0
THJCNTB X RIBP,0.0
QIGOQ6W X RIBP,0.0
OEDQTZU X RIBP,0.0
T0R8OFK X RIBP,0.02
SQ7A7JH X RIBP,0.0
E0TAH4P X RIBP,0.0
EEQ52SA X RIBP,0.0
CSLMYJ4 X RIBP,0.04
HDAPSBK X RIBP,0.0
UW66YL9 X RIBP,0.0
8ATFNQH X RIBP,0.0
GFO9E0K X RIBP,0.0
B739TM5 X RIBP,0.0
UDQ4AYY X RIBP,0.0
AGDGPTV X RIBP,0.01
XZDJJOR X RIBP,0.0
OYNTQ6I X RIBP,0.0
HD9GB2A X RIBP,0.0
ZH2XSPN X RIBP,0.01
D172TYT X RIBP,0.0
OEPXKPU X RIBP,0.0
8X95I43 X RIBP,0.0
NZBAINN X RIBP,0.0
IWR1KDW X RIBP,0.13
NGO8ABX X RIBP,0.0
OGR10EU X RIBP,0.0
ARZH9CD X RIBP,0.0
M6E8XGJ X RIBP,0.0
Q2F75MS X RIBP,0.0
3GZT20W X RIBP,0.0
MQJUUHJ X RIBP,0.0
4NV7G9U X RIBP,0.0
QRZXJ87 X RIBP,0.0
4W55EY4 X RIBP,0.0
P1KQUOS X RIBP,0.0
7L6WUOG X RIBP,0.01
O9WLEKL X RIBP,1.0
2HZLL7J X RIBP,0.0
XORGBW2 X RIBP,0.0
53NIZSL X RIBP,0.0
146CCCK X RIBP,0.0
HTRKXLJ X RIBP,0.0
AGYG6O6 X RIBP,0.0
H4AVZB6 X RIBP,0.01
PGIFYF0 X RIBP,0.01
P5HLAQ7 X RIBP,0.04416666666666666
59BWI5N X RIBP,0.02
IEA169O X RIBP,1.0
CQYQQS3 X RIBP,0.0
O9IMTZ5 X RIBP,0.0
VQ011FX X RIBP,0.15
SVNTAIN X RIBP,0.0
ZM6UDFI X RIBP,0.0
O4S01XD X RIBP,0.0
9VMGN8S X RIBP,0.0
YEQFW13 X RIBP,0.66
J2U6ZQ0 X RIBP,0.0
2O9UMDU X RIBP,0.0
FJ0IK4K X RIBP,0.0
D9R1K6I X RIBP,0.0
3GAUVZB X RIBP,0.01
BP3CF9L X RIBP,0.0
1BIRJCB X RIBP,0.0
4OR5JE1 X RIBP,0.02
KMAYAR1 X RIBP,0.0
09RA9Y0 X RIBP,0.0
U981G43 X RIBP,0.0
FUYY5JK X RIBP,1.0
EETO0IU X RIBP,0.0
S0Y4FD9 X RIBP,0.0
VJMWAH8 X RIBP,0.5966666666666667
ZNIKLLJ X RIBP,0.0
0W9S3BW X RIBP,0.0
MGXCPXJ X RIBP,0.0
OFG7GFQ X RIBP,0.0
1EIVD7T X RIBP,0.0
7I6AHIF X RIBP,0.024166666666666666
WSWK68X X RIBP,0.0
93TON11 X RIBP,0.0
PX98CNY X RIBP,0.0
1DDZ8QO X RIBP,0.0525
R54GTD3 X RIBP,0.0
A45L278 X RIBP,0.0
G2YCKPL X RIBP,0.0
F9WXYBG X RIBP,0.0
KKX4G48 X RIBP,0.0
4H8Y8IC X RIBP,0.1
YEVJHV5 X RIBP,0.0
54E20OI X RIBP,0.06
UL71FJN X RIBP,0.0
CL9WGMW X RIBP,0.0
J1FSR40 X RIBP,0.0
89EJTAF X RIBP,0.0
64XR9JN X RIBP,0.08
Y4MIQLV X RIBP,0.01
FWG0BMT X RIBP,0.0
BR8LLH9 X RIBP,0.0
OXFR5DM X RIBP,0.0
ND0PK1L X RIBP,0.11
ZCGRAKZ X RIBP,0.11
1FXMPXS X RIBP,0.0
VKHMZ2P X RIBP,0.0
HEW49CZ X RIBP,0.0
VL4LRFF X RIBP,0.0
A8FJU3V X RIBP,0.0
UVIMSA9 X RIBP,0.3
DJDPE3M X RIBP,0.0
EDHJKHA X RIBP,0.0
LJSGBE4 X RIBP,0.03
V663DM8 X RIBP,0.0
Q08WTZP X RIBP,0.0
MQIJR9V X RIBP,0.0
NZK8GZX X RIBP,0.0
QM6YBQ5 X RIBP,1.0
C03REO8 X RIBP,0.0
KC7RVHH X RIBP,0.0
AA18H7T X RIBP,0.0
8PJ9VYW X RIBP,0.0
6EYQANG X RIBP,0.0
SUCW2A8 X RIBP,0.01
50SU12H X RIBP,0.0
XZRSQG8 X RIBP,0.0
0QY8IHA X RIBP,0.05
W73MP5B X RIBP,0.0
FKA6QBN X RIBP,0.0
0D5E6TG X RIBP,0.585452380952381
LTS8FLI X RIBP,0.03
35XLNAM X RIBP,0.0
IQTGATA X RIBP,0.0
X34I2JE X RIBP,0.0
QVZEUC4 X RIBP,0.01
5SSIXJP X RIBP,0.0
CUSA4UM X RIBP,0.0
Y75TMAZ X RIBP,0.0
0DGN731 X RIBP,0.0
Z3LKPS9 X RIBP,0.0
EM3TM5A X RIBP,0.0
XKKR0HF X RIBP,0.0
O1HOCKE X RIBP,0.0
KR3X651 X RIBP,0.0
TVNAD0P X RIBP,0.0
YDK751B X RIBP,0.01
6HU22GX X RIBP,0.0
VRPM820 X RIBP,0.0
AGN5HW0 X RIBP,0.0
20JG84W X RIBP,0.0
M62QE77 X RIBP,1.0
DPCI64G X RIBP,1.0
83BM3CV X RIBP,0.0
CKR2CHF X RIBP,0.0
VKZI7HA X RIBP,0.0
UU4V5OI X RIBP,0.0
U8LNVOB X RIBP,0.0
OR127E2 X RIBP,0.0
DE855LP X RIBP,0.0
TQZL6EW X RIBP,0.01
UUO24AK X RIBP,0.01
RMEDY8A X RIBP,0.0
UECLY92 X RIBP,0.0
73ZD7H8 X RIBP,0.0
AV2029K X RIBP,0.0
7D2UXR4 X RIBP,0.0
EOGIJ5K X RIBP,0.0
PNLAFOB X RIBP,0.0
4TWUZ4A X RIBP,0.01470238095238095
INQZCLO X RIBP,0.0
VQ4D26F X RIBP,0.0
0EBHF0W X RIBP,0.0
82YNK7S X RIBP,0.0
616S5AG X RIBP,0.0
NEPCQEK X RIBP,0.0
JKINE34 X RIBP,0.14
1CHVVI8 X RIBP,0.04
17B5SFE X RIBP,0.0
C7M2XI4 X RIBP,0.0
YCXTTB9 X RIBP,0.0
31B5NPP X RIBP,0.0
7VR8C4B X RIBP,0.0
FKRNLKT X RIBP,0.0
683E3FM X RIBP,0.0
H5C2SUB X RIBP,0.01
HQ21WPN X RIBP,0.01
1GM22KL X RIBP,0.0
BFTM3J1 X RIBP,1.0
8SZ8SY8 X RIBP,0.0
4PSG88Q X RIBP,0.0
K8L6EZH X RIBP,0.01
XDK30IN X RIBP,0.0
RQOEVMJ X RIBP,0.0
DHTZPAJ X RIBP,0.0
P7OEMRO X RIBP,0.0
SC5VXSY X RIBP,0.0
A1KHTIS X RIBP,0.0
QSJS2C8 X RIBP,0.0
4Y32PXN X RIBP,0.0
N5SIQ41 X RIBP,0.0
MT62XDM X RIBP,0.0
CWTHDVD X RIBP,0.0
WVK9X0C X RIBP,0.0
EWOUEVQ X RIBP,0.03
